,p,v
362,1215.7765865570195,4.704905494688342
363,1223.8890869116258,4.695695933571683
364,1232.03750881587,4.6865163785387125
365,1240.2219475581353,4.677366692897754
366,1248.4424984671116,4.668246740756697
367,1256.6992570266377,4.659156387017285
368,1264.9923188359296,4.650095497369459
369,1273.321779567919,4.641063938285748
370,1281.6877349890513,4.632061577015691
371,1290.090281043364,4.62308828158033
372,1298.529513748348,4.614143920766732
373,1307.0055291663264,4.60522836412256
374,1315.5184235443332,4.5963414819506925
375,1324.068293258672,4.587483145303889
376,1332.6552347093832,4.578653225979496
377,1341.279344439223,4.569851596514199
378,1349.9407191415003,4.561078130178816
379,1358.6394555821191,4.5523327009731425
380,1367.3756506136083,4.543615183620821
381,1376.1494012108033,4.534925453564277
382,1384.9608044701663,4.526263386959683
383,1393.8099575676197,4.517628860671958
384,1402.696957887873,4.509021752269825
385,1411.6219027795069,4.500441940020895
386,1420.5848897565618,4.4918893028868006
387,1429.5860164918608,4.4833637205183665
388,1438.6253806640805,4.4748650732508155
389,1447.7030801618098,4.466393242099019
390,1456.8192129383006,4.457948108752786
391,1465.9738770397764,4.449529555572193
392,1475.167170649255,4.4411374655829405
393,1484.3991920213978,4.43277172247176
394,1493.670039540836,4.424432210581858
395,1502.9798117291996,4.416118814908389
396,1512.3286071722137,4.407831421093963
397,1521.7165245857132,4.3995699154242125
398,1531.1436627477658,4.391334184823364
399,1540.6101206200406,4.383124116849865
400,1550.1159972270625,4.374939599692046
401,1559.6613916852841,4.366780522163806
402,1569.2464033032416,4.358646773700343
403,1578.871131375786,4.3505382443539204
404,1588.5356753579706,4.342454824789656
405,1598.2401348824608,4.334396406281357
406,1607.984609598019,4.3263628807073795
407,1617.7691992680373,4.318354140546531
408,1627.5940037945645,4.310370078873991
409,1637.4591232353991,4.302410589357279
410,1647.364657630956,4.294475566252254
411,1657.3107071987927,4.2865649043991265
412,1667.297372367661,4.278678499218528
413,1677.3247534776594,4.270816246707598
414,1687.3929510467128,4.262978043436102
415,1697.502065779792,4.255163786542584
416,1707.652198442777,4.247373373730548
417,1717.8434499095315,4.239606703264673
418,1728.0759211052587,4.23186367396705
419,1738.3497130872881,4.224144185213456
420,1748.6649271089364,4.2164481369296585
421,1759.021664483101,4.208775429587739
422,1769.4200265505651,4.201125964202458
423,1779.8601148642588,4.193499642327642
424,1790.3420310527579,4.185896366052595
425,1800.8658768043967,4.178316037998549
426,1811.4317539550213,4.170758561315137
427,1822.0397644892435,4.163223839676883
428,1832.6900104516972,4.155711777279738
429,1843.3825939856629,4.148222278837637
430,1854.1176173583808,4.140755249579069
431,1864.8951829374887,4.133310595243695
432,1875.7153932397712,4.125888222078977
433,1886.5783508479926,4.118488036836843
434,1897.484158402726,4.111109946770365
435,1908.4329187782619,4.103753859630482
436,1919.4247349061943,4.096419683662728
437,1930.4597097418487,4.089107327604001
438,1941.5379464327252,4.081816700679347
439,1952.6595482596022,4.0745477125987755
440,1963.8246185263229,4.067300273554092
441,1975.0332607128805,4.060074294215767
442,1986.2855783638072,4.052869685729813
443,1997.5816751144898,4.0456863597147
444,2008.9216548206891,4.038524228258287
445,2020.3056213159646,4.031383203914779
446,2031.7336786629699,4.024263199701705
447,2043.2059308766686,4.017164129096923
448,2054.72248215748,4.0100859060356475
449,2066.2834368827967,4.003028444907494
450,2077.888899443081,3.9959916605535537
451,2089.538974433003,3.9889754682634866
452,2101.2337664042984,3.981979783772634
453,2112.9733801501943,3.9750045232591575
454,2124.7579205451266,3.968049603341202
455,2136.58749251722,3.9611149410740714
456,2148.4622011657148,3.9542004539474296
457,2160.3821516440153,3.9473060598825302
458,2172.3474492575037,3.9404316772294545
459,2184.3581993838243,3.933577224764377
460,2196.4145075542565,3.9267426216868526
461,2208.516479380436,3.9199277876171257
462,2220.6642205721523,3.913132642593448
463,2232.8578369664106,3.906357107069429
464,2245.097434443497,3.899601101911407
465,2257.38311908238,3.892864548395825
466,2269.714997071513,3.8861473682066414
467,2282.09317462379,3.8794494834327584
468,2294.5177581328307,3.8727708165654584
469,2306.9888540556267,3.866111290495868
470,2319.5065689653948,3.8594708285124493
471,2332.0710095795225,3.8528493542984865
472,2344.682282706755,3.8462467919296124
